aPAR per leaf layer 
umol-2s-1 
     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    68.48    52.93    41.19    32.32    25.60    20.49    16.60    13.63    11.34     9.57     8.20     7.12     6.26     5.58     5.02     4.57     4.19     3.87     3.59     3.35     3.14     2.96     2.79     2.64     2.50     2.37     2.25     2.14     2.03     1.93     1.84     1.75     1.67     1.59     1.51     1.44     1.38     1.31     1.25     1.19     1.14     1.09     1.04     0.99     0.95     0.90     0.86     0.83     0.79     0.75     0.72     0.69     0.66     0.63     0.61     0.58     0.56     0.54     0.52     0.50     0.00
   218.56   168.93   131.47   103.15    81.70    65.40    52.99    43.49    36.20    30.56    26.16    22.72    19.99    17.80    16.03    14.58    13.36    12.34    11.47    10.71    10.04     9.44     8.90     8.42     7.97     7.56     7.17     6.81     6.48     6.16     5.87     5.59     5.32     5.07     4.83     4.61     4.39     4.19     4.00     3.81     3.64     3.47     3.31     3.16     3.02     2.89     2.76     2.63     2.52     2.41     2.30     2.21     2.11     2.02     1.94     1.86     1.78     1.71     1.64     1.58     0.00
   268.71   232.31   201.28   174.81   152.20   132.87   116.32   102.14    89.96    79.50    70.48    62.70    55.98    50.15    45.09    40.68    36.84    33.47    30.51    27.91    25.60    23.56    21.75    20.13    18.68    17.37    16.19    15.13    14.16    13.28    12.47    11.74    11.06    10.43     9.85     9.31     8.82     8.35     7.92     7.51     7.13     6.78     6.45     6.13     5.84     5.56     5.30     5.06     4.82     4.61     4.40     4.20     4.02     3.85     3.68     3.53     3.38     3.25     3.12     3.00     0.00
   452.36   410.24   372.34   338.22   307.49   279.79   254.82   232.28   211.94   193.57   176.96   161.94   148.34   136.03   124.86   114.74   105.55    97.19    89.60    82.69    76.39    70.65    65.41    60.63    56.25    52.24    48.58    45.21    42.12    39.28    36.67    34.27    32.05    30.01    28.12    26.38    24.76    23.27    21.88    20.59    19.40    18.29    17.26    16.29    15.40    14.56    13.78    13.06    12.38    11.75    11.15    10.60    10.08     9.60     9.14     8.72     8.32     7.95     7.60     7.28     0.00
   331.62   307.87   285.90   265.58   246.77   229.37   213.27   198.35   184.54   171.75   159.89   148.91   138.72   129.28   120.51   112.39   104.84    97.84    91.34    85.30    79.68    74.47    69.62    65.11    60.92    57.01    53.38    50.00    46.85    43.91    41.18    38.63    36.25    34.04    31.97    30.04    28.24    26.55    24.98    23.51    22.14    20.86    19.66    18.54    17.49    16.51    15.60    14.74    13.94    13.19    12.49    11.83    11.21    10.64    10.10     9.60     9.13     8.69     8.28     7.90     0.00
   376.75   354.42   333.43   313.72   295.21   277.81   261.47   246.11   231.68   218.12   205.37   193.39   182.13   171.54   161.58   152.22   143.42   135.14   127.35   120.03   113.14   106.66   100.56    94.83    89.43    84.35    79.57    75.07    70.83    66.85    63.10    59.56    56.24    53.11    50.16    47.38    44.77    42.31    39.99    37.81    35.75    33.82    32.00    30.28    28.67    27.15    25.72    24.37    23.11    21.92    20.80    19.74    18.75    17.82    16.95    16.13    15.36    14.64    13.96    13.33     0.00
   402.83   382.00   362.27   343.56   325.82   309.01   293.08   277.97   263.65   250.07   237.20   224.99   213.42   202.46   192.06   182.20   172.85   163.99   155.59   147.62   140.07   132.91   126.12   119.69   113.58   107.80   102.31    97.11    92.18    87.51    83.08    78.88    74.90    71.12    67.55    64.16    60.94    57.90    55.01    52.28    49.69    47.24    44.91    42.71    40.63    38.66    36.79    35.03    33.36    31.78    30.28    28.87    27.54    26.28    25.10    23.98    22.93    21.93    21.00    20.12     0.00
   527.64   502.96   479.44   457.02   435.65   415.28   395.87   377.37   359.73   342.92   326.90   311.64   297.08   283.21   270.00   257.40   245.39   233.95   223.05   212.66   202.76   193.32   184.33   175.76   167.60   159.82   152.41   145.34   138.62   132.21   126.10   120.29   114.75   109.48   104.45    99.67    95.12    90.78    86.66    82.73    78.99    75.44    72.05    68.84    65.78    62.87    60.11    57.49    54.99    52.63    50.38    48.25    46.24    44.32    42.51    40.80    39.18    37.66    36.22    34.86     0.00
   449.09   429.56   410.88   393.02   375.94   359.61   343.99   329.05   314.77   301.11   288.05   275.56   263.61   252.19   241.27   230.83   220.84   211.29   202.16   193.43   185.08   177.10   169.47   162.18   155.20   148.54   142.16   136.07   130.25   124.68   119.36   114.28   109.42   104.78   100.35    96.11    92.07    88.20    84.51    80.99    77.63    74.42    71.36    68.44    65.66    63.00    60.47    58.06    55.77    53.58    51.51    49.53    47.65    45.87    44.18    42.57    41.06    39.62    38.26    36.98     0.00
   466.23   446.99   428.56   410.90   393.97   377.76   362.22   347.33   333.06   319.39   306.29   293.74   281.71   270.19   259.14   248.56   238.42   228.70   219.39   210.47   201.92   193.73   185.88   178.36   171.16   164.26   157.64   151.31   145.24   139.43   133.86   128.53   123.42   118.53   113.85   109.37   105.08   100.98    97.05    93.29    89.69    86.25    82.97    79.83    76.82    73.96    71.22    68.61    66.12    63.74    61.47    59.32    57.27    55.32    53.46    51.71    50.04    48.46    46.97    45.56     0.00
   652.51   626.58   601.72   577.87   554.99   533.05   511.99   491.80   472.42   453.83   436.00   418.89   402.47   386.72   371.60   357.10   343.19   329.84   317.03   304.74   292.94   281.63   270.77   260.35   250.35   240.76   231.56   222.74   214.27   206.15   198.36   190.88   183.72   176.85   170.26   163.94   157.89   152.08   146.52   141.19   136.09   131.21   126.53   122.05   117.77   113.67   109.76   106.02   102.45    99.04    95.79    92.69    89.74    86.93    84.26    81.73    79.33    77.06    74.91    72.88     0.00
   775.88   745.87   717.07   689.42   662.89   637.42   612.97   589.50   566.97   545.34   524.57   504.63   485.48   467.10   449.45   432.50   416.22   400.59   385.58   371.16   357.32   344.03   331.26   319.01   307.23   295.93   285.07   274.65   264.64   255.03   245.81   236.95   228.45   220.29   212.46   204.94   197.73   190.82   184.19   177.83   171.73   165.89   160.29   154.93   149.80   144.89   140.19   135.70   131.41   127.31   123.40   119.68   116.13   112.75   109.54   106.50   103.61   100.88    98.31    95.88     0.00
  1123.08  1080.47  1039.55  1000.28   962.56   926.35   891.57   858.18   826.11   795.30   765.72   737.30   710.00   683.78   658.59   634.39   611.14   588.81   567.35   546.73   526.92   507.88   489.59   472.02   455.14   438.91   423.33   408.35   393.96   380.14   366.86   354.11   341.86   330.10   318.81   307.96   297.55   287.56   277.97   268.78   259.95   251.50   243.39   235.62   228.19   221.06   214.25   207.74   201.51   195.57   189.90   184.49   179.34   174.45   169.80   165.38   161.21   157.26   153.53   150.02     0.00
   613.84   590.85   568.77   547.57   527.21   507.66   488.89   470.85   453.53   436.88   420.90   405.54   390.78   376.60   362.98   349.89   337.31   325.22   313.60   302.43   291.70   281.38   271.47   261.94   252.78   243.98   235.52   227.39   219.57   212.06   204.85   197.92   191.25   184.86   178.71   172.81   167.14   161.70   156.47   151.46   146.65   142.04   137.62   133.38   129.33   125.44   121.72   118.17   114.77   111.53   108.44   105.49   102.68   100.01    97.48    95.08    92.81    90.66    88.64    86.74     0.00
   855.10   823.33   792.83   763.54   735.41   708.40   682.45   657.52   633.58   610.58   588.48   567.24   546.84   527.23   508.39   490.28   472.87   456.14   440.07   424.61   409.75   395.47   381.75   368.55   355.86   343.67   331.95   320.68   309.85   299.44   289.43   279.82   270.58   261.70   253.17   244.98   237.11   229.56   222.31   215.35   208.67   202.26   196.12   190.24   184.60   179.21   174.04   169.10   164.39   159.88   155.59   151.50   147.60   143.90   140.39   137.06   133.92   130.95   128.16   125.53     0.00
  1146.22  1103.86  1063.17  1024.11   986.59   950.55   915.94   882.69   850.75   820.07   790.58   762.25   735.03   708.87   683.72   659.56   636.33   614.01   592.54   571.91   552.08   533.02   514.69   497.07   480.13   463.84   448.19   433.13   418.67   404.76   391.39   378.54   366.19   354.33   342.93   331.98   321.46   311.36   301.67   292.36   283.43   274.87   266.66   258.79   251.25   244.04   237.13   230.53   224.23   218.21   212.47   207.00   201.80   196.85   192.17   187.73   183.53   179.58   175.86   172.37     0.00
  1330.82  1281.73  1234.60  1189.34  1145.87  1104.12  1064.01  1025.49   988.48   952.93   918.76   885.94   854.39   824.08   794.94   766.94   740.02   714.15   689.28   665.37   642.39   620.29   599.05   578.62   558.99   540.11   521.96   504.51   487.74   471.62   456.12   441.22   426.91   413.15   399.93   387.23   375.04   363.33   352.08   341.29   330.94   321.01   311.48   302.36   293.62   285.25   277.24   269.59   262.28   255.30   248.64   242.31   236.28   230.55   225.12   219.98   215.12   210.54   206.23   202.20     0.00
  1308.10  1259.82  1213.46  1168.94  1126.19  1085.12  1045.68  1007.79   971.39   936.42   902.81   870.53   839.50   809.68   781.03   753.49   727.01   701.57   677.11   653.59   630.99   609.25   588.36   568.28   548.97   530.40   512.55   495.39   478.90   463.04   447.80   433.15   419.08   405.55   392.55   380.06   368.07   356.56   345.50   334.89   324.71   314.94   305.58   296.61   288.01   279.78   271.91   264.38   257.19   250.33   243.79   237.55   231.62   225.99   220.65   215.59   210.81   206.30   202.07   198.10     0.00
