635.48076200 1.67681720
635.69194900 1.66117661
635.90309600 1.64838820
636.11420400 1.63272440
636.32527300 1.62269801
636.53630400 1.63216476
636.74729600 1.65495074
636.95824900 1.67076230
637.16916400 1.67593096
637.38004100 1.67939590
637.59087900 1.68635294
637.80167900 1.68232570
638.01244200 1.67288218
638.22316600 1.66739895
638.43385300 1.67001115
638.64450200 1.67449079
638.85511300 1.68135829
639.06568700 1.68171135
639.27622400 1.66114543
639.48672300 1.63630630
639.69718500 1.63730997
639.90761000 1.63332327
640.11799800 1.60854023
640.32835000 1.61808616
640.53866400 1.64520243
640.74894200 1.63959336
640.95918300 1.61508168
641.16938800 1.60734504
641.37955600 1.61081842
641.58968900 1.62153673
641.79978500 1.62931663
642.00984500 1.61824508
642.21986900 1.60716791
642.42985700 1.62426586
642.63981000 1.65319283
642.84972700 1.66101438
643.05960800 1.64284213
643.26945400 1.62166878
643.47926500 1.62678101
643.68904000 1.63871321
643.89878100 1.62270765
644.10848600 1.60887203
644.31815700 1.63107712
644.52779300 1.65807757
644.73739400 1.65663588
644.94696000 1.62858865
645.15649200 1.60302082
645.36598900 1.61001256
645.57545300 1.61939436
645.78488200 1.61469111
645.99427700 1.62172863
646.20363800 1.61505491
646.41296500 1.59076332
646.62225800 1.60323178
646.83151800 1.63093936
647.04074400 1.62970244
647.24993700 1.61783756
647.45909700 1.62085160
647.66822300 1.63108641
647.87731600 1.63952707
648.08637600 1.63745226
648.29540300 1.62453759
648.50439700 1.61938736
648.71335800 1.63419552
648.92228700 1.64210361
649.13118300 1.62997535
649.34004700 1.58444056
649.54887800 1.51951615
649.75767800 1.49058229
649.96644500 1.52296958
650.17518000 1.57114512
650.38388300 1.60853890
650.59255400 1.63225451
650.80119400 1.63955643
651.00980200 1.63910526
651.21837800 1.63811008
651.42692400 1.63442373
651.63543700 1.62133601
651.84392000 1.60430598
652.05237100 1.59997148
652.26079200 1.61161462
652.46918100 1.62179025
652.67754000 1.61450609
652.88586800 1.60623581
653.09416600 1.60941915
653.30243300 1.61349567
653.51067000 1.60928810
653.71887600 1.61100294
653.92705200 1.61660461
654.13519800 1.61738215
654.34331400 1.61182475
654.55140000 1.59505796
654.75945700 1.57464870
654.96748400 1.57159475
655.17548100 1.57856074
655.38344900 1.56561372
655.59138700 1.53284720
655.79929600 1.49151221
656.00717600 1.41935590
656.21502700 1.26455399
656.42284900 1.11976298
656.63064200 1.17864187
656.83840600 1.35707610
657.04614200 1.46363346
657.25384900 1.50393626
657.46152700 1.52580900
657.66917800 1.54227418
657.87680000 1.56428461
658.08439400 1.58001471
658.29195900 1.58160347
658.49949700 1.58072657
658.70700700 1.58082017
658.91449000 1.58373920
659.12194400 1.58111726
659.32937100 1.55605278
659.53677100 1.53592843
659.74414300 1.55134759
659.95148800 1.57476554
660.15880600 1.58887002
660.36609700 1.59694166
660.57336100 1.59269132
660.78059800 1.58183045
660.98780900 1.57377309
661.19499300 1.57740156
661.40215000 1.59076893
661.60928100 1.59872219
661.81638500 1.60101715
662.02346400 1.60146910
662.23051600 1.60179039
662.43754200 1.59999539
662.64454200 1.59400895
662.85151700 1.58928786
663.05846500 1.58664785
663.26538800 1.57263883
663.47228600 1.54915842
663.67915800 1.54652626
663.88600500 1.56693489
664.09282600 1.57898264
664.29962300 1.57235939
664.50639400 1.56280147
664.71314100 1.56799886
664.91986300 1.58256597
665.12656000 1.59035931
665.33323200 1.59079819
665.53988000 1.58933298
665.74650300 1.58789734
665.95310300 1.58707118
666.15967800 1.57704069
666.36622800 1.55804220
666.57275500 1.54722590
666.77925800 1.55726773
666.98573700 1.57189382
667.19219300 1.57863063
667.39862500 1.58089056
667.60503300 1.57468505
667.81141800 1.55361559
668.01777900 1.53895722
668.22411800 1.55461965
668.43043300 1.57704704
668.63672500 1.58291226
668.84299500 1.58307327
669.04924100 1.58208927
669.25546500 1.57943513
669.46166700 1.57355832
669.66784500 1.56120195
669.87400200 1.55230658
670.08013600 1.55630234
670.28624800 1.56065342
670.49233800 1.55415601
670.69840500 1.54915669
670.90445100 1.55465894
671.11047500 1.55865339
671.31647800 1.55273249
671.52245800 1.53960723
671.72841800 1.52347181
671.93435600 1.51315247
672.14027200 1.52294829
672.34616700 1.53927084
672.55204200 1.54664485
672.75789500 1.54666371
672.96372700 1.54967048
673.16953900 1.55489580
673.37533000 1.55456922
673.58110000 1.55187876
673.78685000 1.54901863
673.99257900 1.54524355
674.19828800 1.54265826
674.40397700 1.54264664
674.60964600 1.54247764
674.81529400 1.53835504
675.02092300 1.52851949
675.22653200 1.52310360
675.43212100 1.52878646
675.63769100 1.53781415
675.84324100 1.54210034
676.04877200 1.54607576
676.25428300 1.54947134
676.45977600 1.54820829
676.66524900 1.53968924
676.87070300 1.52697921
677.07613800 1.52168937
677.28155500 1.52462046
677.48695200 1.53176114
677.69233100 1.54135926
677.89769200 1.54682805
678.10303400 1.54646651
678.30835800 1.53918079
678.51366300 1.52820975
678.71895100 1.52444231
678.92422000 1.52909254
679.12947200 1.53618391
679.33470600 1.53538891
679.53992200 1.52822941
679.74512000 1.52317489
679.95030100 1.52339610
680.15546400 1.52625076
680.36061100 1.52764309
680.56573900 1.52460959
680.77085100 1.52332158
680.97594600 1.52239436
681.18102400 1.52074329
681.38608500 1.52174880
681.59112900 1.52542839
681.79615700 1.52768613
682.00116800 1.52578083
682.20616200 1.52168078
682.41114100 1.52480105
682.61610300 1.52771412
682.82104900 1.51925226
683.02597800 1.51037523
683.23089200 1.51456961
683.43579000 1.52169376
683.64067300 1.51884667
683.84554000 1.50515779
684.05039100 1.48174209
684.25522600 1.46076098
684.46004700 1.46140274
684.66485200 1.48610315
684.86964200 1.50776193
685.07441700 1.51389719
685.27917700 1.51331927
685.48392200 1.50158425
685.68865200 1.48267732
685.89336800 1.47820537
686.09806900 1.48520458
686.30275500 1.49104720
686.50742800 1.49869192
686.71208600 1.50792121
686.91672900 1.51235529
687.12135900 1.51214701
687.32597500 1.51005947
687.53057700 1.50674645
687.73516500 1.50248755
687.93973900 1.49861958
688.14430000 1.48838256
688.34884700 1.47886767
688.55338100 1.48018665
688.75790200 1.49061810
688.96241000 1.50082502
689.16690400 1.50806987
689.37138500 1.50686629
689.57585400 1.50128177
689.78031000 1.49717649
689.98475300 1.49821352
690.18918300 1.49912390
690.39360100 1.49690310
690.59800700 1.49175601
690.80240000 1.49052217
691.00678100 1.49390331
691.21115000 1.49401332
691.41550600 1.48121681
691.61985100 1.46450552
691.82418400 1.46102389
692.02850600 1.47437983
692.23281600 1.48651445
692.43711400 1.48222991
692.64140100 1.47117330
692.84567600 1.47305986
693.04994000 1.48246103
693.25419300 1.48257670
693.45843500 1.47821642
693.66266700 1.48044482
693.86688700 1.48628478
694.07109600 1.48894533
694.27529500 1.48730187
694.47948300 1.47655891
694.68366100 1.46451345
694.88782900 1.46725458
695.09198600 1.47174422
695.29613300 1.46670469
695.50027000 1.46648580
695.70439700 1.47440869
695.90851400 1.47957303
696.11262200 1.48013278
696.31671900 1.47867053
696.52080700 1.47565183
696.72488600 1.47267616
696.92895500 1.47463686
697.13301500 1.47811137
697.33706600 1.47444377
697.54110800 1.46074881
697.74514000 1.43318614
697.94916400 1.40796929
698.15317900 1.41657808
698.35718500 1.44852803
698.56118300 1.46899701
698.76517200 1.47118471
698.96915300 1.46623443
699.17312500 1.46687352
699.37708900 1.46762954
699.58104500 1.46714668
699.78499300 1.46224855
699.98893300 1.45022078
700.19286600 1.43607297
700.39679000 1.42821052
700.60070700 1.42042541
700.80461600 1.42029498
701.00851800 1.43293536
701.21241200 1.43999330
701.41630000 1.43121558
701.62018000 1.41540449
701.82405300 1.40037341
702.02791900 1.41433600
702.23177800 1.43035600
702.43563000 1.41944918
702.63947600 1.41172653
702.84331500 1.42594011
703.04714800 1.43760869
703.25097400 1.43878170
703.45479400 1.43186031
703.65860800 1.42364184
703.86241500 1.42149986
704.06621700 1.42925736
704.27001300 1.44473351
704.47380300 1.45469103
704.67758700 1.45437079
704.88136500 1.45662717
705.08513800 1.45764466
705.28890600 1.45091831
705.49266800 1.44089835
705.69642500 1.43664629
705.90017700 1.43780690
706.10392400 1.43584575
706.30766600 1.43447973
706.51140300 1.43843520
706.71513600 1.43680653
706.91886300 1.42704725
707.12258600 1.42506661
707.32630500 1.43526903
707.53001900 1.44461918
707.73372900 1.44912620
707.93743500 1.45126069
708.14113700 1.44909636
708.34483400 1.43687787
708.54852800 1.41692495
708.75221800 1.40965573
708.95590400 1.41669277
709.15958700 1.41726896
709.36326600 1.41750281
709.56694200 1.42205582
709.77061500 1.42508563
709.97428400 1.43009462
710.17795000 1.43586934
710.38161300 1.43868259
710.58527300 1.43744562
710.78893000 1.43462502
710.99258500 1.42600385
711.19623700 1.41678177
711.39988600 1.41010508
711.60353300 1.41326468
711.80717800 1.41798591
712.01082000 1.41559204
712.21446000 1.40598165
712.41809800 1.40056449
712.62173400 1.41049731
712.82536800 1.41703688
713.02900000 1.40651579
713.23263100 1.39220155
713.43626000 1.39379672
713.63988700 1.41137951
713.84351400 1.42330138
714.04713800 1.42376998
714.25076200 1.41822237
714.45438400 1.41029961
714.65800600 1.39946635
714.86162600 1.38196935
715.06524600 1.37536831
715.26886500 1.39240510
715.47248300 1.40866585
715.67610000 1.40911362
715.87971800 1.40983457
716.08333400 1.41147963
716.28695100 1.40115724
716.49056700 1.37229866
716.69418400 1.35418554
716.89780000 1.37554392
717.10141600 1.40718961
717.30503300 1.41515147
717.50865000 1.41067214
717.71226700 1.39990126
717.91588500 1.39084306
718.11950300 1.38148552
718.32312200 1.36932603
718.52674200 1.36789995
718.73036200 1.35988874
718.93398400 1.34381934
719.13760700 1.34989269
719.34123000 1.35896934
719.54485500 1.35734231
719.74848200 1.36414978
719.95211000 1.37781092
720.15573900 1.38018717
720.35937000 1.37373676
720.56300200 1.36932036
720.76663700 1.35528960
720.97027300 1.34108104
721.17391200 1.35662673
721.37755200 1.37794854
721.58119500 1.38097998
721.78484000 1.37701007
721.98848700 1.37145203
722.19213600 1.36327741
722.39578900 1.35691179
722.59944400 1.35773669
722.80310100 1.36609386
723.00676200 1.37668500
723.21042500 1.38641141
723.41409200 1.39004015
723.61776100 1.38375891
723.82143400 1.37778248
724.02511000 1.37736779
724.22879000 1.37796436
724.43247300 1.37756391
724.63616000 1.37731760
724.83985000 1.37886974
725.04354400 1.37751228
725.24724200 1.36734700
725.45094400 1.36564811
725.65465000 1.37272490
725.85836000 1.37785018
726.06207500 1.37203375
726.26579300 1.35679039
726.46951700 1.35516693
726.67324400 1.36829256
726.87697700 1.37591643
727.08071400 1.37580673
727.28445600 1.37387062
727.48820300 1.36878574
727.69195400 1.36315228
727.89571100 1.36291139
728.09947300 1.36139219
728.30324100 1.34687495
728.50701300 1.33065747
728.71079200 1.32823724
728.91457500 1.32322967
729.11836500 1.30525954
729.32216000 1.30152031
729.52596100 1.31983300
729.72976800 1.34500447
729.93358100 1.36170757
730.13740000 1.36032333
730.34122500 1.35724034
730.54505700 1.35603889
730.74889500 1.34746378
730.95273900 1.33225543
731.15659000 1.32642657
731.36044800 1.33467402
731.56431200 1.34893861
731.76818400 1.35627188
731.97206200 1.35276048
732.17594700 1.34658041
732.37984000 1.34283359
732.58374000 1.33526814
732.78764700 1.32290434
732.99156100 1.32517130
733.19548300 1.33385016
733.39941300 1.33895824
733.60335000 1.34585125
733.80729500 1.35400458
734.01124800 1.35775324
734.21520900 1.35623445
734.41917800 1.35028052
734.62315500 1.34453919
734.82714100 1.34484843
735.03113500 1.34299378
735.23513700 1.33202289
735.43914800 1.32303643
735.64316700 1.31924867
735.84719500 1.32104624
736.05123200 1.32850056
736.25527800 1.32919152
736.45933300 1.32235338
736.66339700 1.32438813
736.86747000 1.33358396
737.07155200 1.33827414
737.27564400 1.33812109
737.47974500 1.33142512
737.68385600 1.32614021
737.88797700 1.32906378
738.09210700 1.33583564
738.29624700 1.33177527
738.50039700 1.31467576
738.70455700 1.28835316
738.90872700 1.26537249
739.11290700 1.26804791
739.31709700 1.29056071
739.52129800 1.30396130
739.72551000 1.31148755
739.92973200 1.31806278
740.13396400 1.31074505
740.33820700 1.30432393
740.54246200 1.30794583
740.74672700 1.30221923
740.95100300 1.28579362
741.15529000 1.27177648
741.35958900 1.27271889
741.56389800 1.27889879
741.76822000 1.27679682
741.97255200 1.28526045
742.17689600 1.28956662
742.38125200 1.27680083
742.58562000 1.27802039
742.79000000 1.30278910
742.99439100 1.31877681
743.19879500 1.31529383
743.40321000 1.31244779
743.60763800 1.31603657
743.81207800 1.31849552
744.01653100 1.31390880
744.22099600 1.30295340
744.42547300 1.29131235
744.62996400 1.27984701
744.83446700 1.27464646
745.03898300 1.28776755
745.24351200 1.30612190
745.44805400 1.31424158
745.65260900 1.31653077
745.85717700 1.31604167
746.06175900 1.30920412
746.26635400 1.29261774
746.47096200 1.28191557
746.67558400 1.29452650
746.88022000 1.31073640
747.08487000 1.31324931
747.28953300 1.30908242
747.49421100 1.30271502
747.69890200 1.29811083
747.90360800 1.29819309
748.10832700 1.30044979
748.31306200 1.29962282
748.51781000 1.29906500
748.72257300 1.30299298
748.92735100 1.30483229
749.13214300 1.29791856
749.33695000 1.28112547
749.54177200 1.26200023
749.74660900 1.25666459
749.95146100 1.27419151
750.15632800 1.29398826
750.36121100 1.29828101
750.56610900 1.29404401
750.77102200 1.28400614
750.97595000 1.27015305
751.18089400 1.25600966
751.38585400 1.25258790
751.59083000 1.27184961
751.79582200 1.29069734
752.00082900 1.29488092
752.20585300 1.28735865
752.41089200 1.27127369
752.61594800 1.26223253
752.82102100 1.26969206
753.02610900 1.27741270
753.23121400 1.27168824
753.43633600 1.26891523
753.64147500 1.28077535
753.84663000 1.29179320
754.05180200 1.29283599
754.25699100 1.28967035
754.46219700 1.28587254
754.66742000 1.27958284
754.87266100 1.27444493
755.07791800 1.27805686
755.28319300 1.28334882
755.48848600 1.27748725
755.69379600 1.26533252
755.89912400 1.26233716
756.10447000 1.26890139
756.30983300 1.27454649
756.51521500 1.27776837
756.72061400 1.27529859
756.92603200 1.26656793
757.13146800 1.26024210
757.33692200 1.26236805
757.54239500 1.26379181
757.74788600 1.26660616
757.95339600 1.27579901
758.15892400 1.27686252
758.36447100 1.26486999
758.57003700 1.24440457
758.77562200 1.23196124
758.98122600 1.24258835
759.18684900 1.26346252
759.39249100 1.27459118
759.59815200 1.27702745
759.80383300 1.27480549
760.00953400 1.26999715
760.21525400 1.26421956
760.42099300 1.25987792
760.62675300 1.25937266
760.83253200 1.26087889
761.03833100 1.26328696
761.24415000 1.26549605
761.44998900 1.26423204
761.65584900 1.25302650
761.86172800 1.23195887
762.06762900 1.21977690
762.27354900 1.23013941
762.47949000 1.24932463
762.68545200 1.26219147
762.89143400 1.26461687
763.09743800 1.26515637
763.30346200 1.26522846
763.50950700 1.26580864
763.71557400 1.26381383
763.92166100 1.26064571
764.12777000 1.25880628
764.33390000 1.25951024
764.54005200 1.26250618
764.74622500 1.26418800
764.95241900 1.26143734
765.15863600 1.25706511
765.36487400 1.24970672
765.57113400 1.23638548
765.77741600 1.21711576
765.98372100 1.19895449
766.19004700 1.18770473
766.39639600 1.18285072
766.60276600 1.17676002
766.80916000 1.18651297
767.01557600 1.21752328
767.22201400 1.23810555
767.42847500 1.24657702
767.63495900 1.25295542
767.84146600 1.24984211
768.04799600 1.24092608
768.25454900 1.23377512
768.46112500 1.23823497
768.66772400 1.24709795
768.87434700 1.24230049
769.08099300 1.22779133
769.28766200 1.21498821
769.49435500 1.21558453
769.70107200 1.22270766
769.90781200 1.21823441
770.11457700 1.20886540
770.32136500 1.22031269
770.52817700 1.24006667
770.73501400 1.24449642
770.94187400 1.23944329
771.14875900 1.22431680
771.35566800 1.20658619
771.56260200 1.19619237
771.76956000 1.20092363
771.97654300 1.21613367
772.18355100 1.22574905
772.39058400 1.22208478
772.59764100 1.21842893
772.80472300 1.21655438
773.01183100 1.21721190
773.21896400 1.22183108
773.42612100 1.22849046
773.63330500 1.23010372
773.84051400 1.23424463
774.04774800 1.23387761
774.25500800 1.22361086
774.46229300 1.20871831
774.66960500 1.20089996
774.87694200 1.19254178
775.08430500 1.18289040
775.29169400 1.19287306
775.49911000 1.21580176
775.70655100 1.22597299
775.91401900 1.22669831
776.12151400 1.22334640
776.32903500 1.22303548
776.53658200 1.22648499
776.74415600 1.22985280
776.95175700 1.22929230
777.15938500 1.22272334
777.36704000 1.20784533
777.57472200 1.19772323
777.78243000 1.19843085
777.99016600 1.20165025
778.19793000 1.19838285
778.40572000 1.20062767
778.61353900 1.21333617
778.82138400 1.21677113
779.02925800 1.20876675
779.23715900 1.20770180
779.44508800 1.21596219
779.65304400 1.21610572
779.86102900 1.20359394
780.06904200 1.19090802
780.27708300 1.19341345
780.48515200 1.20418351
780.69325000 1.20915111
780.90137600 1.20265151
781.10953100 1.19459239
781.31771400 1.19347097
781.52592600 1.20179257
781.73416600 1.21155717
781.94243600 1.21597649
782.15073400 1.21583861
782.35906200 1.21595331
782.56741800 1.21480421
782.77580400 1.21331983
782.98421900 1.20746763
783.19266400 1.19432922
783.40113800 1.17504612
783.60964100 1.16752366
783.81817400 1.17599283
784.02673700 1.19100556
784.23533000 1.20222876
784.44395300 1.20332023
784.65260500 1.20176052
784.86128800 1.19891258
785.07000100 1.19481523
785.27874400 1.19131036
785.48751800 1.19351194
785.69632200 1.19650247
785.90515600 1.19828580
786.11402100 1.20061761
786.32291700 1.20059661
786.53184300 1.19903123
786.74080100 1.19900847
786.94978900 1.19702844
787.15880800 1.19327476
787.36785900 1.19154010
787.57694100 1.19111516
787.78605400 1.18799811
787.99519800 1.18378311
788.20437400 1.18122655
788.41358100 1.18216734
788.62282000 1.18646900
788.83209100 1.19030044
789.04139400 1.19077454
789.25072800 1.18934079
789.46009500 1.18512800
789.66949300 1.18171111
789.87892400 1.18026898
790.08838700 1.18243171
790.29788200 1.18534616
790.50741000 1.18579203
790.71697100 1.18568195
790.92656300 1.18264076
791.13618900 1.17426548
791.34584700 1.16286602
791.55553800 1.15325792
791.76526300 1.14583249
791.97502000 1.13856288
792.18481000 1.13710009
792.39463300 1.14190749
792.60449000 1.13945601
792.81438000 1.13179494
793.02430400 1.11919420
793.23426100 1.10022338
793.44425200 1.08559425
793.65427600 1.08303717
793.86433400 1.08298910
794.07442600 1.08165167
794.28455200 1.07873307
794.49471300 1.06139733
794.70490700 1.04568411
794.91513500 1.05254722
795.12539800 1.06823731
795.33569600 1.06997435
795.54602700 1.06135081
795.75639400 1.05141667
795.96679500 1.04356915
796.17723000 1.03538091
796.38770100 1.02682925
796.59820600 1.01692873
796.80874700 1.00556734
797.01932200 0.99315528
797.22993300 0.98149603
797.44057900 0.97242596
797.65126000 0.96466595
797.86197700 0.95061795
798.07272900 0.91757455
